id,name,type,mana,attack,hp,faction,rarity,setName,description
11144,Alcuin Fugitive,Arcanyst,5.0,2.0,5.0,Neutral,Legendary,Mythron,"At the end of any turn you cast a spell, put a copy of the most recently cast spell into your action bar."
11040,Alter Rexx,Mech,5.0,4.0,4.0,Neutral,Legendary,Core,"Whenever you summon MECHAZ0R, put a MECHAZ0R in your action bar."
30040,Animus Plate,Artifact,5.0,N/A,N/A,Vanar,Rare,Immortal,"Your General gains +2 Attack.<br/>Whenever your General attacks or counterattacks, give all friendly Vespyr minions +2/+2."
526,Arctic Displacer,Vespyr,5.0,10.0,4.0,Vanar,Basic,Core,<b>Airdrop</b>
10983,Ash Mephyt,Minion,5.0,2.0,3.0,Neutral,Common,Core,<b>Opening Gambit</b>: Summon two copies of this minion on random spaces.
20343,Auroraboros,Spell,5.0,N/A,N/A,Vanar,Legendary,Immortal,"Give friendly minions ""<b>Dying Wish</b>: Re-summon this minion on this space."""
11054,Beastbound Savage,Minion,5.0,2.0,5.0,Neutral,Rare,ShimZar,<b>Frenzy</b><br/><b>Celerity</b>
321,Black Solus,Minion,5.0,4.0,7.0,Abyssian,Epic,Core,"When you summon a Wraithling, this minion gains +2 Attack."
20254,Blood of Air,Spell,5.0,N/A,N/A,Vetruvian,Common,Core,Transform an enemy minion into a friendly Wind Dervish.
11094,Blue Conjurer,Arcanyst,5.0,4.0,6.0,Neutral,Rare,Ancients,"Whenever you cast a spell, put a random Arcanyst into your action bar."
11092,Boulder Breacher,Golem,5.0,5.0,5.0,Neutral,Rare,Ancients,<b>Bond</b>: Enemies can't counterattack this turn.
10204,Brightmoss Golem,Golem,5.0,4.0,9.0,Neutral,Basic,Core,
11063,Calculator,Minion,5.0,1.0,1.0,Neutral,Epic,ShimZar,<b>Opening Gambit</b>: Gain the combined Attack and Health of all Battle Pets in your action bar.
11134,Capricious Marauder,Minion,5.0,9.0,9.0,Neutral,Rare,Immortal,"Whenever a friendly minion is destroyed, your opponent takes control of this minion."
11042,Chakkram,Minion,5.0,5.0,5.0,Neutral,Rare,Core,This minion costs 2 less if your General took damage on opponent's last turn.
11154,Chirpuka,Minion,5.0,3.0,6.0,Neutral,Epic,Mythron,"Whenever your opponent summons a minion, summon a 2/1 Puka with <b>Provoke</b> in front of it."
20104,Circle of Life,Spell,5.0,N/A,N/A,Lyonar,Epic,Core,Deal 5 damage to an enemy minion. Restore 5 Health to your General.
560,Cloudcaller,Minion,5.0,4.0,5.0,Vanar,Legendary,Mythron,<b>Opening Gambit</b>: Your Bloodbound Spell refreshes and is Lesser Waterball this turn.
20284,Corporeal Cadence,Spell,5.0,N/A,N/A,Abyssian,Epic,Unearthed,Destroy a friendly minion to deal its Attack to the enemy General.
20198,Corpse Combustion,Spell,5.0,N/A,N/A,Vetruvian,Epic,ShimZar,Summon all friendly minions with Dying Wish destroyed since your last turn on random spaces.
10958,Dagger Kiri,Minion,5.0,2.0,8.0,Neutral,Common,Core,<b>Celerity</b>
10959,Dancing Blades,Minion,5.0,4.0,6.0,Neutral,Common,Core,<b>Opening Gambit</b>: Deal 3 damage to ANY minion in front of this.
20061,Dark Transformation,Spell,5.0,N/A,N/A,Abyssian,Basic,Core,Destroy an enemy minion and summon a 1/1 Wraithling on that space.
11128,DECEPTIB0T,Mech,5.0,5.0,5.0,Neutral,Epic,Immortal,"Whenever this minion destroys an enemy, summon a different Mech minion from your deck nearby."
20229,Enfeeble,Spell,5.0,N/A,N/A,Vanar,Epic,Ancients,All minions become 1/1.
11048,Envybaer,Minion,5.0,3.0,7.0,Neutral,Legendary,Core,"Whenever this minion damages an enemy, teleport that enemy to a random corner."
562,Fenrir Berserker,Minion,5.0,4.0,3.0,Vanar,Rare,Mythron,<b>Dying Wish</b>: Summon a Fenrir Warmaster on this space.
257,Fifth Canopic,Minion,5.0,4.0,8.0,Vetruvian,Epic,Mythron,The enemy General cannot cast their Bloodbound Spell.
19028,Fireblazer,Minion,5.0,5.0,5.0,Neutral,Common,Core,<b>Provoke</b>
11011,Firestarter,Arcanyst,5.0,3.0,5.0,Neutral,Rare,Core,"Whenever you cast a spell, summon a 1/1 Spellspark with <b>Rush</b> on a random nearby space."
507,Frosthorn Rhyno,Minion,5.0,6.0,5.0,Vanar,Epic,Core,<b>Infiltrate</b>: Gain +1 Attack and <b>Celerity</b>.
534,Frostiva,Minion,5.0,3.0,3.0,Vanar,Legendary,ShimZar,"<b>Forcefield</b><br/>Whenever this minion attacks or is attacked, summon a 3/3 Vespyr Night Howler nearby."
30039,Furor Chakram,Artifact,5.0,N/A,N/A,Abyssian,Rare,Immortal,Friendly minions gain +2 Attack and <b>Frenzy</b>.
133,Geomancer,Minion,5.0,5.0,4.0,Songhai,Rare,Ancients,<b>Opening Gambit</b>: Your Bloodbound Spell is Phoenix Fire.
11034,Golden Justicar,Minion,5.0,4.0,6.0,Neutral,Epic,Core,<b>Provoke</b><br/>Your other minions with <b>Provoke</b> can move two additional spaces.
57,Grand Strategos,Minion,5.0,5.0,5.0,Lyonar,Mythron,Mythron,<b>Trial</b>: Summon 12 minions with 1 or less Attack.<br/><b>Destiny</b>: Promote other friendly minions at the end of your turn.
11049,Grincher,Minion,5.0,5.0,4.0,Neutral,Rare,Core,<b>Opening Gambit</b>: Add a random artifact to your action bar. It costs 2 less.
247,Gust,Minion,5.0,3.0,5.0,Vetruvian,Epic,Immortal,<b>Blood Surge</b>: Summon two Wind Dervishes nearby.
30032,Halo Bulwark,Artifact,5.0,N/A,N/A,Lyonar,Legendary,Unearthed,Friendly minions nearby your General have <b>Forcefield</b>.
119,Hamon Bladeseeker,Minion,5.0,8.0,8.0,Songhai,Epic,Core,"At the start of your turn, deal 2 damage to your General."
20155,Heaven's Eclipse,Spell,5.0,N/A,N/A,Songhai,Legendary,Core,Draw 3 spell cards from your deck.
358,Hexclaw,Minion,5.0,7.0,2.0,Abyssian,Legendary,Mythron,"<b>Dying Wish</b>: The enemy General gains, ""At the start of your turn, take 1 damage."""
11024,Hollow Grovekeeper,Minion,5.0,3.0,4.0,Neutral,Legendary,Core,"<b>Opening Gambit</b>: Destroy ANY nearby minion with Provoke or Frenzy. If you do, this minion gains Provoke and Frenzy."
532,Huldra,Minion,5.0,3.0,4.0,Vanar,Rare,ShimZar,<b>Opening Gambit</b>: Give a friendly Vespyr minion <b>Celerity</b>.
11133,Impervious Giago,Minion,5.0,1.0,10.0,Neutral,Rare,Immortal,"<b>Provoke</b><br/>Whenever this minion is attacked, it gains +2 Attack."
236,Incinera,Minion,5.0,5.0,6.0,Vetruvian,Rare,Ancients,Your General may move 2 additional spaces.
11064,Inquisitor Kron,Minion,5.0,4.0,4.0,Neutral,Legendary,ShimZar,"<b>Provoke</b><br/>Whenever you replace a card, summon a 2/2 Prisoner with a random ability nearby."
11085,Ironclad,Minion,5.0,4.0,3.0,Neutral,Epic,Core,<b>Dying Wish</b>: Dispel all enemy minions.
17,Ironcliffe Guardian,Minion,5.0,3.0,10.0,Lyonar,Rare,Core,<b>Airdrop</b><br/><b>Provoke</b>
11018,Keeper of the Vale,Minion,5.0,3.0,4.0,Neutral,Legendary,Core,<b>Opening Gambit</b>: Summon a random friendly minion destroyed this game nearby this minion.
260,Khanuum-ka,Dervish,5.0,3.0,3.0,Vetruvian,Legendary,Mythron,"<b>Flying</b>, <b>Rush</b><br/><b>Dying Wish</b>: A random friendly Dervish disappears, summoning a Khanuum-ka in its place."
404,Kolossus,Minion,5.0,1.0,7.0,Magmar,Common,Core,<b>Grow</b>: +4/+4
433,Lavaslasher,Golem,5.0,4.0,7.0,Magmar,Epic,Ancients,<b>Opening Gambit</b>: This minion fights a nearby enemy minion.
11112,Letigress,Minion,5.0,2.0,6.0,Neutral,Legendary,Unearthed,"<b>Ranged</b><br/>Whenever your General attacks, a cub joins the pack."
20384,Lionize,Spell,5.0,N/A,N/A,Lyonar,Epic,Mythron,Give <b>Celerity</b> to a friendly minion directly behind your General.
20276,Luminous Charge,Spell,5.0,N/A,N/A,Vanar,Rare,Unearthed,Summon five joined 0/1 Walls that deal 2 damage to nearby enemies when destroyed.
10973,Lux Ignis,Minion,5.0,2.0,5.0,Neutral,Epic,Core,"<b>Ranged</b><br/>At the end of your turn, restore 2 Health to all nearby friendly minions. "
30025,Morin-Khur,Artifact,5.0,N/A,N/A,Magmar,Legendary,ShimZar,"Your General gains +3 Attack. Whenever your General deals damage, hatch all friendly Eggs."
452,Mortar-maw,Minion,5.0,4.0,4.0,Magmar,Epic,Mythron,"<b>Ranged</b><br/>Whenever this minion attacks, it also damages enemies around its target."
20206,Nature's Confluence,Spell,5.0,N/A,N/A,Magmar,Epic,ShimZar,Summon four copies of a random Battle Pet in a 2x2 area.
11031,Necroseer,Minion,5.0,5.0,4.0,Neutral,Basic,Core,<b>Dying Wish</b>: Draw a card.
20050,Nether Summoning,Spell,5.0,N/A,N/A,Abyssian,Legendary,Core,Summon 2 non-token minions destroyed since the end of your last turn nearby.
325,Night Fiend,Minion,5.0,3.0,3.0,Abyssian,Common,ShimZar,<b>Opening Gambit</b>: Deal 2 damage to each enemy on or near friendly <b>Shadow Creep</b>.
232,Nimbus,Minion,5.0,3.0,8.0,Vetruvian,Legendary,ShimZar,"Whenever this minion takes damage, summon a 0/4 Soulburn Obelysk nearby."
259,Notion of Starless Eternity,Minion,5.0,3.0,3.0,Vetruvian,Mythron,Mythron,<b>Trial</b>: General reaches the other edge of the battlefield with an equipped artifact.<br/><b>Destiny</b>: Each equipped artifact gives your General a tier of ascension.
44,Oakenheart,Mech,5.0,4.0,5.0,Lyonar,Rare,Immortal,<b>Opening Gambit</b>: Progresses MECHAZ0R build by +20%.<br/>Your other Mech minions have +1/+1.
127,Onyx Jaguar,Minion,5.0,3.0,3.0,Songhai,Epic,ShimZar,"Whenever a friendly unit is moved for any reason, it gains +1/+1."
20389,Phoenix Barrage,Spell,5.0,N/A,N/A,Songhai,Common,Mythron,Deal 3 damage to anything.<br/>Put a Phoenix Fire into your action bar.
20122,Plasma Storm,Spell,5.0,N/A,N/A,Magmar,Basic,Core,Destroy ALL minions with 3 or less Attack.
11111,Quahog,Minion,5.0,7.0,7.0,Neutral,Rare,Unearthed,Enemy minions destroyed by this are returned to their action bar.
11060,Rawr,Battle Pet,5.0,3.0,7.0,Neutral,Legendary,ShimZar,"Whenever this minion takes damage, summon a random Battle Pet nearby."
322,Reaper of the Nine Moons,Minion,5.0,5.0,3.0,Abyssian,Epic,Core,<b>Flying</b><br/><b>Dying Wish</b>: Summon a random minion from the opponent's deck on this space.
19032,Rogue Warden,Minion,5.0,4.0,3.0,Neutral,Common,Core,<b>Ranged</b>
246,Sandswirl Reader,Minion,5.0,3.0,4.0,Vetruvian,Rare,Unearthed,<b>Opening Gambit</b>: Return a nearby minion to its action bar. Turn that space into <b>Exhuming Sand</b>.
111,Scarlet Viper,Minion,5.0,2.0,5.0,Songhai,Common,Core,<b>Flying</b><br/><b>Backstab</b>: (4).
13,Second Sun,Minion,5.0,0.0,8.0,Lyonar,Rare,Core,<b>Zeal</b>: Gains +8 Attack
20326,Seeker Squad,Spell,5.0,N/A,N/A,Songhai,Legendary,Immortal,Summon a Heartseeker in each nearby space diagonal from your General.
318,Shadowdancer,Minion,5.0,4.0,4.0,Abyssian,Rare,Core,"<b>Deathwatch</b>: Deal 1 damage to the enemy General, and restore 1 Health to your General."
250,Silica Weaver,Mech,5.0,4.0,4.0,Vetruvian,Rare,Immortal,<b>Opening Gambit</b>: Progresses MECHAZ0R build by +40%.
240,Sirocco,Golem,5.0,4.0,3.0,Vetruvian,Legendary,Ancients,<b>Opening Gambit</b>: Summon a Skyrock Golem on random spaces for each other Golem you've summoned this game.
30022,Spinecleaver,Artifact,5.0,N/A,N/A,Vetruvian,Legendary,ShimZar,Your General gains +1 Attack. Enemy minions destroyed by your General summon a Bloodfire Totem on that space.
415,Spirit Harvester,Minion,5.0,5.0,5.0,Magmar,Rare,Core,"At the end of your turn, deal 1 damage to ALL other minions."
20163,Spirit of the Wild,Spell,5.0,N/A,N/A,Vanar,Epic,Core,Reactivate friendly minions on your opponent's starting side of the battlefield.
20105,Star's Fury,Spell,5.0,N/A,N/A,Vetruvian,Epic,Core,Summon a Wind Dervish with <b>Rush</b> in front of each enemy minion and General.
209,Starfire Scarab,Minion,5.0,4.0,6.0,Vetruvian,Common,Core,<b>Blast</b>
11030,Sunset Paragon,Minion,5.0,3.0,2.0,Neutral,Epic,Core,<b>Opening Gambit</b>: ALL nearby minions deal damage to themselves equal to their Attack.
20299,Superior Mirage,Spell,5.0,N/A,N/A,Vetruvian,Epic,Unearthed,Summon three copies of an enemy minion nearby it. They disappear when attacked.
10955,Sworn Defender,Minion,5.0,4.0,7.0,Neutral,Epic,Core,"Whenever your General takes damage, fully heal this minion."
10985,The High Hand,Minion,5.0,2.0,3.0,Neutral,Common,Core,<b>Opening Gambit</b>: Gains +1/+1 for each card in your opponent's action bar.
11114,Theobule,Minion,5.0,5.0,6.0,Neutral,Legendary,Unearthed,<b>Opening Gambit</b>: Replace each card in your action bar.
11097,Trinity Wing,Arcanyst,5.0,4.0,4.0,Neutral,Legendary,Ancients,<b>Flying</b><br/><b>Bond</b>: Put the three Teachings of the Dragon into your action bar.
20267,Twilight Reiki,Spell,5.0,N/A,N/A,Songhai,Legendary,Unearthed,Put 3 random Songhai minions into your action bar. They cost 1 less.
10022,Twilight Sorcerer,Minion,5.0,3.0,6.0,Neutral,Epic,Core,<b>Opening Gambit</b>: Put a copy of a random spell you cast this game into your action bar.
20289,Vespyrian Might,Spell,5.0,N/A,N/A,Vanar,Common,Unearthed,Give a Vespyr minion +2/+2 for each friendly Vespyr.
426,Visionar,Minion,5.0,6.0,3.0,Magmar,Epic,ShimZar,"Whenever ANY player draws a card, this minion gains +1/+1."
59,War Exorcist,Minion,5.0,3.0,8.0,Lyonar,Legendary,Mythron,"<b>Provoke</b><br/>At the start of your turn, Holy Immolation your damaged minions."
55,Windcliffe Protector,Minion,5.0,5.0,5.0,Lyonar,Epic,Mythron,"<b>Provoke</b><br/>When a friendly Windcliffe Alarmist dies, transform this minion into a Windcliffe Alarmist."
159,Xenkai Cannoneer,Minion,5.0,4.0,4.0,Songhai,Legendary,Mythron,"<b>Ranged</b><br/>Whenever you summon a minion with <b>Ranged</b>, that minion gains <b>Rush</b>."
360,Abyssal Tormentor,Minion,6.0,6.0,6.0,Abyssian,Legendary,Mythron,<b>Provoke</b><br/>Your <b>Shadow Creep</b> deals damage equal to the number of friendly <b>Shadow Creep</b>.
19043,Archon Spellbinder,Arcanyst,6.0,7.0,7.0,Neutral,Legendary,Core,Your opponent's non-Bloodbound spells cost 1 more to cast.
447,Armada,Minion,6.0,5.0,6.0,Magmar,Epic,Immortal,<b>Blood Surge</b>: Deal 5 damage to the closest enemy.
20146,Aspect of the Mountains,Spell,6.0,N/A,N/A,Vanar,Legendary,Core,Transform ANY minion into a 5/5 Seismic Elemental. Deal 5 damage to enemy minions around it.
20244,Autarch's Gifts,Spell,6.0,N/A,N/A,Vetruvian,Epic,Ancients,Equip 2 random Vetruvian artifacts.
220,Aymara Healer,Minion,6.0,5.0,5.0,Vetruvian,Legendary,Core,<b>Provoke</b><br/><b>Dying Wish</b>: Deal 5 damage to the enemy General. Restore 5 Health to your General.
20331,Betrayal,Spell,6.0,N/A,N/A,Abyssian,Epic,Immortal,Enemy minions nearby their General attack their General.
20279,Bombard,Spell,6.0,N/A,N/A,Songhai,Rare,Unearthed,Reactivate your minions with <b>Ranged</b>.
11023,Bonereaper,Minion,6.0,2.0,9.0,Neutral,Epic,Core,"<b>Provoke</b><br/>At the end of your turn, deal 2 damage to each enemy minion around this one."
20262,Cataclysmic Fault,Spell,6.0,N/A,N/A,Vetruvian,Legendary,Unearthed,Turn the entire center column into <b>Exhuming Sand</b>.
20124,Chrysalis Burst,Spell,6.0,N/A,N/A,Magmar,Legendary,Core,Summon a random Egg in 4 random spaces.
30024,Dawn's Eye,Artifact,6.0,N/A,N/A,Lyonar,Legendary,ShimZar,"Your General gains +4 Attack. At the end of your turn, repair all of your artifacts to full durability."
10980,Deathblighter,Minion,6.0,3.0,4.0,Neutral,Common,Core,<b>Opening Gambit</b>: Deal 3 damage to all enemy minions around it.
11037,Diamond Golem,Golem,6.0,5.0,11.0,Neutral,Common,Core,
20360,Divine Liturgy,Spell,6.0,N/A,N/A,Lyonar,Rare,Mythron,Give all friendly minions +Attack equal to their Health.
556,Draugar Eyolith,Minion,6.0,7.0,14.0,Vanar,Legendary,Immortal,"<b>Build</b>: (2).<br/>While this is building or on the battlefield, enemy minions and Generals can only move 1 space."
508,Draugar Lord,Vespyr,6.0,4.0,8.0,Vanar,Epic,Core,<b>Dying Wish</b>: Summon a 4/8 Ice Drake on this space.
424,Dreadnought,Minion,6.0,4.0,6.0,Magmar,Legendary,ShimZar,<b>Rebirth</b><br/>Egg minions you summon gain +2/+2.
11082,Dust Wailer,Minion,6.0,3.0,4.0,Neutral,Rare,Core,<b>Flying</b><br/><b>Opening Gambit</b>: Deal 3 damage to all enemies in front of this minion.
552,Echo Deliverant,Mech,6.0,6.0,4.0,Vanar,Rare,Immortal,"Whenever you summon another Mech, summon a copy of it nearby."
10986,Eclipse,Arcanyst,6.0,3.0,7.0,Neutral,Legendary,Core,"Whenever this minion takes damage, it deals that much damage to the enemy General."
18,Elyx Stormblade,Minion,6.0,7.0,7.0,Lyonar,Legendary,Core,<b>Provoke</b><br/>Your minions and General may move an additional space
139,Eternity Painter,Minion,6.0,3.0,4.0,Songhai,Legendary,Unearthed,"At the end of your turn, transform all nearby enemy minions into 0/2 Panddos that cannot be attacked."
11032,Facestriker,Minion,6.0,4.0,6.0,Neutral,Basic,Core,Deals double damage to Generals.
20290,Firestorm Mantra,Spell,6.0,N/A,N/A,Songhai,Epic,Unearthed,Steal Health from the enemy General equal to twice the number of spells cast this turn.
10984,First Sword of Akrane,Minion,6.0,7.0,7.0,Neutral,Common,Core,Your other minions have +1 Attack.
20063,Fractal Replication,Spell,6.0,N/A,N/A,Magmar,Epic,Core,Summon two copies of a friendly minion nearby that minion.
20207,Frostburn,Spell,6.0,N/A,N/A,Vanar,Rare,Core,Deal 3 damage to all enemy minions.
131,Grandmaster Zendo,Minion,6.0,4.0,6.0,Songhai,Legendary,Core,The enemy General moves and attacks automatically.
252,Grapnel Paradigm,Minion,6.0,5.0,5.0,Vetruvian,Legendary,Immortal,<b>Opening Gambit</b>: Take control of enemy minions with 2 or less Attack on this row.
11095,Grimes,Minion,6.0,3.0,3.0,Neutral,Rare,Ancients,<b>Opening Gambit</b> and <b>Dying Wish</b>: Summon a random minion from any tribe nearby.
11077,Grove Lion,Minion,6.0,5.0,5.0,Neutral,Epic,Core,"While this minion is on the battlefield, your General has <b>Forcefield</b>."
20295,Icebreak Ambush,Spell,6.0,N/A,N/A,Vanar,Epic,Unearthed,Summon an ambush of <b>Infiltrate</b> minions on your opponent's starting side of the battlefield.
10963,Jax Truesight,Minion,6.0,1.0,1.0,Neutral,Legendary,Core,<b>Ranged</b><br/><b>Opening Gambit</b>: Summon a 1/1 <b>Ranged</b> Mini-Jax in each corner.
330,Klaxon,Minion,6.0,6.0,6.0,Abyssian,Legendary,ShimZar,<b>Provoke</b><br/><b>Dying Wish</b>: Turn six random spaces into <b>Shadow Creep</b>.
11153,Lodestar,Minion,6.0,4.0,4.0,Neutral,Epic,Mythron,"<b>Airdrop</b>, <b>Forcefield</b><br/>At the end of BOTH players' turns, pull some things to this minion."
11107,Magesworn,Arcanyst,6.0,3.0,8.0,Neutral,Legendary,Unearthed,BOTH players cannot cast spells that cost 2 or less.
405,Makantor Warbeast,Minion,6.0,4.0,4.0,Magmar,Epic,Core,<b>Frenzy</b><br/><b>Rush</b>
20121,Metamorphosis,Spell,6.0,N/A,N/A,Magmar,Legendary,Core,Transform all enemy minions into 1/1 Magma with no abilities until the end of your opponent's turn.
352,Moonrider,Minion,6.0,6.0,6.0,Abyssian,Epic,Immortal,<b>Blood Surge</b>: Summon a 4/4 Fiend on a nearby space.
11149,Mythron Wanderer,Minion,6.0,6.0,6.0,Neutral,Mythron,Mythron,<b>Trial</b>: Have no duplicate cards in your deck.<br/><b>Destiny</b>: Your minions have +1/+1.
20227,Necrotic Sphere,Spell,6.0,N/A,N/A,Abyssian,Epic,Ancients,Destroy ALL minions nearby your General and summon Wraithlings in their place.
564,Oak in the Nemeton,Minion,6.0,6.0,6.0,Vanar,Mythron,Mythron,<b>Trial</b>: Have 5 token minions with different names.<br/><b>Destiny</b>: Friendly token minions have +4/+4.
30038,Ornate Hiogi,Artifact,6.0,N/A,N/A,Songhai,Rare,Immortal,"Whenever you cast a spell, draw a card."
233,Pantheran,Minion,6.0,6.0,6.0,Vetruvian,Epic,ShimZar,Costs 0 if you've cast all three Scion's Wish spells this game.
11127,Project Î©,Mech,6.0,1.0,1.0,Neutral,Legendary,Immortal,This minion gains +2/+2 for each other Mech minion you summoned this game.
45,Prominence,Minion,6.0,4.0,7.0,Lyonar,Epic,Immortal,<b>Blood Surge</b>: Summon a Silverguard Knight nearby your General.
11132,Q'orrhlma'a,Minion,6.0,6.0,6.0,Neutral,Legendary,Immortal,<b>Opening Gambit</b>: Remove all minions that cost 2 or less from each player's deck.
11081,Quartermaster Gauj,Minion,6.0,5.0,2.0,Neutral,Legendary,Core,Takes no damage from minions or Generals.
30053,Radiant Standard,Artifact,6.0,N/A,N/A,Lyonar,Epic,Mythron,"Your General has +3 Attack.<br/>When your General attacks, summon a minion that costs 3 from your deck nearby."
20154,Rite Of The Undervault,Spell,6.0,N/A,N/A,Abyssian,Epic,Core,Draw to fill your action bar.
11045,Ruby Rifter,Minion,6.0,4.0,6.0,Neutral,Legendary,Core,"Whenever your General takes damage, draw a card and give this minion +2 Attack."
11129,S.I.L.V.E.R.,Mech,6.0,7.0,5.0,Neutral,Legendary,Immortal,"Whenever you summon this or another Mech, friendly Mechs gain all keywords of other friendly Mechs."
10307,Serpenti,Minion,6.0,7.0,4.0,Neutral,Common,Core,<b>Frenzy</b>
11055,Silverbeak,Minion,6.0,6.0,9.0,Neutral,Common,ShimZar,
30,Solarius,Minion,6.0,3.0,3.0,Lyonar,Legendary,ShimZar,<b>Zeal</b>: Draw 2 additional cards at the end of your turn.
11116,Spriggin,Minion,6.0,6.0,6.0,Neutral,Epic,Unearthed,<b>Provoke</b><br/><b>Opening Gambit</b>: Each player summons three Spriggin Kin nearby their General.
19035,Storm Aratha,Minion,6.0,6.0,5.0,Neutral,Common,Core,<b>Flying</b>
10207,Stormmetal Golem,Golem,6.0,8.0,8.0,Neutral,Basic,Core,
261,Swarmking Scarab,Minion,6.0,5.0,7.0,Vetruvian,Legendary,Mythron,"<b>Blast</b><br/>Whenever this minion blasts, summon 1/1 Scarabyte with <b>Flying</b> and <b>Rush</b> in those spaces."
11047,The Scientist,Arcanyst,6.0,6.0,6.0,Neutral,Epic,Core,"Whenever you play a spell that targets a friendly minion, draw a card."
357,Underlord Xor'Xuul,Minion,6.0,6.0,1.0,Abyssian,Mythron,Mythron,"<b>Trial</b>: Cast 6 spells that destroy a friendly minion.<br/><b>Destiny</b>: Whenever a friendly minion dies, re-summon it on a random space."
20373,Unfathomable Rite,Spell,6.0,N/A,N/A,Abyssian,Epic,Mythron,Draw cards from your opponent's deck to fill your action bar.
314,Vorpal Reaver,Minion,6.0,6.0,6.0,Abyssian,Legendary,Core,<b>Celerity</b><br/><b>Dying Wish</b>: Summon six Wraithlings on random spaces.
10994,"Zen'Rui, the Blightspawned",Minion,6.0,4.0,4.0,Neutral,Legendary,Core,<b>Opening Gambit</b>: Take control of a nearby enemy minion with 2 or less Attack.
42,Alabaster Titan,Minion,7.0,5.0,7.0,Lyonar,Legendary,Unearthed,"<b>Opening Gambit</b>: If you have no spells in your deck, equip a full set of equipment."
514,Ancient Grove,Vespyr,7.0,7.0,7.0,Vanar,Legendary,Core,"<b>Provoke</b><br/><b>Opening Gambit</b>: Your minions gain ""<b>Dying Wish</b>: Summon a 1/1 Treant with <b>Provoke</b>""."
20282,Aperion's Claim,Spell,7.0,N/A,N/A,Lyonar,Legendary,Unearthed,Destroy ALL minions in a 3x3 area and turn their spaces into <b>Hallowed Ground</b>.
329,Arcane Devourer,Minion,7.0,8.0,4.0,Abyssian,Epic,ShimZar,<b>Opening Gambit</b>: The next minion you summon this turn costs 1.
11021,Astral Crusader,Minion,7.0,7.0,6.0,Neutral,Legendary,Core,"Whenever you replace this card, it costs 1 less and gains +1/+1."
20118,Bounded Lifeforce,Spell,7.0,N/A,N/A,Magmar,Epic,Core,Your General becomes 10/10.
20318,Call to Arms,Spell,7.0,N/A,N/A,Lyonar,Legendary,Immortal,"Your General gains, ""Minions you summon nearby gain +3/+3."""
137,Calligrapher,Arcanyst,7.0,3.0,7.0,Songhai,Legendary,Ancients,"<b>Rush</b><br/>Whenever this minion attacks, put three Songhai spells into your action bar at end of turn."
19046,Dark Nemesis,Minion,7.0,4.0,10.0,Neutral,Legendary,Core,"At the start of your turn, deal 4 damage to the enemy General and this minion gains +4 Attack."
20028,Dominate Will,Spell,7.0,N/A,N/A,Vetruvian,Rare,Core,Take control of an enemy minion nearby your General.
10206,Drybone Golem,Golem,7.0,10.0,10.0,Neutral,Basic,Core,
11029,E'Xun,Minion,7.0,5.0,5.0,Neutral,Legendary,Core,"<b>Forcefield</b><br/>Whenever this minion attacks or is attacked, draw a card."
11104,Emberwyrm,Minion,7.0,10.0,7.0,Neutral,Common,Unearthed,<b>Flying</b>
11093,EMP,Golem,7.0,9.0,9.0,Neutral,Rare,Ancients,"<b>Opening Gambit</b>: Dispel ALL minions and Generals, and destroy ALL artifacts."
20292,Evolutionary Apex,Spell,7.0,N/A,N/A,Magmar,Legendary,Unearthed,BOTH players put all minions in their action bars onto the battlefield nearby their General.
20293,Flawless Reflection,Spell,7.0,N/A,N/A,Vanar,Legendary,Unearthed,Choose a minion. Transform ALL nearby minions into copies of it.
541,Ghost Seraphim,Arcanyst,7.0,8.0,9.0,Vanar,Legendary,Ancients,The first spell you cast each turn costs 5 less.
11010,Grailmaster,Minion,7.0,6.0,6.0,Neutral,Epic,Core,"Whenever you summon a minion, this minion gains a random keyword ability."
20,Grandmaster Z'ir,Minion,7.0,5.0,12.0,Lyonar,Legendary,Core,"When your General dies, Grandmaster Z'ir becomes your General."
20359,Ice Age,Spell,7.0,N/A,N/A,Vanar,Legendary,Mythron,Summon Blazing Spines along the outside of the battlefield.
58,Indominus,Minion,7.0,7.0,9.0,Lyonar,Legendary,Mythron,Your General is <b>Invulnerable</b> BUT cannot move or attack.
11156,Mnemovore,Minion,7.0,7.0,7.0,Neutral,Legendary,Mythron,"Whenever you summon a minion, burn three cards from your opponent's deck."
222,Oserix,Minion,7.0,8.0,6.0,Vetruvian,Legendary,Core,<b>Flying</b><br/><b>Dying Wish</b>: Equip 2 random artifacts from your deck.
10997,Paddo,Minion,7.0,12.0,6.0,Neutral,Legendary,Core,<b>Airdrop</b><br/><b>Opening Gambit</b>: Push ALL nearby minions and Generals to random spaces.
10966,Pandora,Minion,7.0,3.0,10.0,Neutral,Legendary,Core,"At the end of your turn, summon a 3/3 Spirit Wolf with a random ability into a nearby space."
36,Peacekeeper,Golem,7.0,5.0,5.0,Lyonar,Legendary,Ancients,"<b>Airdrop</b>, <b>Forcefield</b>, <b>Frenzy</b>, <b>Provoke</b>, <b>Celerity</b>"
10956,Red Synja,Minion,7.0,7.0,7.0,Neutral,Legendary,Core,"Whenever your General takes damage, deal 7 damage to a random nearby enemy minion."
11136,Reliquarian,Minion,7.0,3.0,3.0,Neutral,Legendary,Immortal,<b>Opening Gambit</b>: Forge a friendly minion into a Faction artifact with equal Attack.
